input1	label
e q l v	eqlv
e c k s	ecks
w h o o p i e	whoopie
s w a i n e	swaine
p a r l a m e n t	parlament
p r e p a	prepa
v a s a r i	vasari
m e l l i s h	mellish
s t u l t z	stultz
w i n d r o w	windrow
v s g	vsg
d e f i n t e l y	defintely
c a s t i	casti
a b d u c t i n g	abducting
p o s t r	postr
b e l v a	belva
r o f e s s i o n a l	rofessional
m y g e n	mygen
d e a t h t r a p	deathtrap
b e r e n s	berens
w m a l	wmal
j i l b a b	jilbab
s a m p l e t a n k	sampletank
h e s l o p	heslop
b r o a d h e a d s	broadheads
r e l a t i o n s h i	relationshi
h a n s h i n	hanshin
b o t a s	botas
w i k i f o r m a t t i n g	wikiformatting
p a r s e a b l e	parseable
y e m a	yema
a n t o n e l l o	antonello
s l o o t	sloot
p e t r o c h e m	petrochem
f r e i e r	freier
r e t o o l	retool
l a n t h a n i d e	lanthanide
g r a p h i s t o c k	graphistock
d o d i e	dodie
t y a g i	tyagi
m y r u r g i a	myrurgia
f a r f e t c h e d	farfetched
p r e m i n g e r	preminger
m e u r e r	meurer
e n k e l	enkel
b r e n t a	brenta
j u p e	jupe
p l a n u m	planum
h e w i t s o n	hewitson
w f l	wfl
e n a n t i o s e l e c t i v e	enantioselective
s i n d r a	sindra
r a y t e k	raytek
c a v e r t a	caverta
t o w e r g r o u p	towergroup
j e r o n i m i	jeronimi
i m m u n o s u p p r e s s e d	immunosuppressed
m u n e	mune
g v r	gvr
n e g o z i o	negozio
p a e d o p h i l i a	paedophilia
t e e t h e r	teether
l a x p o w e r	laxpower
g r u p p	grupp
u a t e	uate
t i i n g	tiing
a c t i e	actie
r e a l s e c u r e	realsecure
t o a d i e s	toadies
h e a t h s	heaths
a h t o p o l	ahtopol
a c q u i s i	acquisi
s c m p	scmp
c h a t e l	chatel
p s t i	psti
b u r a s	buras
c y n n y d d	cynnydd
p e r s i c a	persica
g s p h	gsph
r u g g e d l y	ruggedly
p o l y n o m i a l l y	polynomially
f e n o f i b r a t e	fenofibrate
d o r i e	dorie
g r a b a r	grabar
e n j o i n s	enjoins
a x i l l a	axilla
o p e r o n s	operons
v i s t o r	vistor
t e r r e s t r e	terrestre
i n s u p e r a b l e	insuperable
d e a d b e a t s	deadbeats
z i p i n g	ziping
c a a r	caar
e n e r g	energ
b r a i n t e a s e r	brainteaser
s i d d i q u e	siddique
r e c a p i t u l a t e	recapitulate
b o k o	boko
a g a p a n t h u s	agapanthus
t l a x c a l a	tlaxcala
j o l l i f f e	jolliffe
v o i s	vois
m a b u s e	mabuse
a l l a m a k e e	allamakee
w a z z u p	wazzup
l a v a l l e	lavalle
f u l v i o	fulvio
e b u d d y	ebuddy
t d c j	tdcj
h i g h e n d	highend
d r a y s	drays
d i s f a v o r e d	disfavored
u n t s	unts
s c h e l e r	scheler
a t h e n r y	athenry
r e s t e r	rester
c h e m i l u m i n e s c e n t	chemiluminescent
b r a n s c o m b	branscomb
p o l i z e i	polizei
c a n t i n	cantin
q r v	qrv
c a r d s s e n d	cardssend
w a r i n e s s	wariness
a r c s e c s	arcsecs
s o f t c a m	softcam
r o s e n g r e n	rosengren
c l e a n m y p c	cleanmypc
o v i e s	ovies
e n c e i n t e	enceinte
t a u e r n e	tauerne
s c r o u n g e	scrounge
l i a t	liat
x p a t	xpat
l v h	lvh
i n v e n t o r y i n g	inventorying
a m a l g a m a t i n g	amalgamating
a c t i s	actis
w i s h e r	wisher
j a i l b a i t	jailbait
d a g l i	dagli
p r i m i s	primis
o p o r t u n i t y	oportunity
n t p c	ntpc
v a n c e u r	vanceur
t e s t d i r e c t o r	testdirector
e q u i s e t u m	equisetum
g r u n d g e b u e h r	grundgebuehr
z z w	zzw
h y b r i d i z e	hybridize
e i e	eie
s t a r l i t	starlit
p o l e c a m y	polecamy
d i s t r i b u t o r s h i p s	distributorships
b a n k r u p c y	bankrupcy
w o h n e n	wohnen
q u e t i c o	quetico
m c a l e e s e	mcaleese
r p c i	rpci
h a y f o r d	hayford
s i d d u r	siddur
e n o d e v	enodev
u s n s	usns
s w i n g l e	swingle
s h i h a n	shihan
g l o b a l i z e	globalize
c a r b o n e a r	carbonear
s u p e r t y p e	supertype
d a l l m a n	dallman
w i l h e l m s	wilhelms
g p s s	gpss
g a l l a s	gallas
m n i e	mnie
m o n t r	montr
r o v i r a	rovira
p g m s	pgms
k r a l o v e	kralove
f o l e x	folex
v e n d e u r	vendeur
h i g h s t r e e t	highstreet
c r o s s t r a c k	crosstrack
s q p	sqp
a c r o p o r a	acropora
u n v a c c i n a t e d	unvaccinated
f a c u l t e	faculte
d o c t	doct
b h u	bhu
s p o h r	spohr
i n a u s p i c i o u s	inauspicious
c y b e r i n f r a s t r u c t u r e	cyberinfrastructure
v u w	vuw
c u l l i n	cullin
u s u d	usud
e b r a r y	ebrary
d i a l y s a t e	dialysate
l a t e r a l i s	lateralis
a i c h n e r	aichner
c n n n e w s	cnnnews
b o u l t e r	boulter
s y m b i a n o n e	symbianone
m i l h a u d	milhaud
c r e p	crep
a r n n e t	arnnet
o v e r h a n d	overhand
i c a r d a	icarda
e d n e y	edney
k a h r s	kahrs
b r i s t l e c o n e	bristlecone
p r e s c i e n c e	prescience
b e t r i e b	betrieb
p e p p e r i d g e	pepperidge
c a p i t a i n e	capitaine
s e l e c t e e r	selecteer
s p l a t t e r i n g	splattering
a p p a n o o s e	appanoose
n i g h t s p o t	nightspot
m p r e f e r r e d	mpreferred
m a g n a t e s	magnates
p r e d i l e c t i o n s	predilections
k r i s t e r	krister
k i s a	kisa
r e a t	reat
n a r c o s i s	narcosis
c o l i c k y	colicky
k e z i a h	keziah
w a t e r c o o l e d	watercooled
l i n e s t y l e	linestyle
r a s p s	rasps
m o r t a	morta
c a l i m e s a	calimesa
t r e e n	treen
k i t c h i n	kitchin
k a t i e s	katies
b u s s y	bussy
i n t e r n a t i o n a l i z i n g	internationalizing
s h a n d w i c k	shandwick
r i b b i t	ribbit
p i c k e t e d	picketed
b l o g f o d d e r	blogfodder
b a b e l a n d	babeland
r e p a c k i n g	repacking
c o m p o s t e r s	composters
b e n n i g a n	bennigan
c o r r a n	corran
t e c n o l o g y	tecnology
k n a v e s	knaves
k i l l i o n	killion
a c o n i t e	aconite
b u s k i n g	busking
b a d c o c k	badcock
a l f o n s e	alfonse
n o v e l e t t e	novelette
l e o v i l l e	leoville
i n s u l	insul
j k p	jkp
s o s s a m o n	sossamon
p l a n a r i t y	planarity
p e r i m e n t s	periments
s u b r a h m a n y a m	subrahmanyam
a u p a i r s	aupairs
m c c a r r i c k	mccarrick
r o m a n o f f	romanoff
n e l n e t	nelnet
s m j p e g	smjpeg
s c r i v e n	scriven
r h i z o c t o n i a	rhizoctonia
l i q u i d o	liquido
h e n c h	hench
b e n e d e k	benedek
a r m o u r i e s	armouries
c o a g u l a s e	coagulase
v l t a v a	vltava
s u p e r d o t a t i	superdotati
h o r n b l e n d e	hornblende
g i f t l a w	giftlaw
p n e u m a	pneuma
s w a r e	sware
s c a m p e r e d	scampered
c o m m o	commo
w a k e l i n g	wakeling
l o c a u x	locaux
c o c c y x	coccyx
a u t o s a m p l e r	autosampler
a e r t s	aerts
k o b u k	kobuk
s t a t e n s	statens
v e g i c a p s	vegicaps
i s e a	isea
i m p o s i b l e	imposible
c a v a l	caval
t e p h r a	tephra
o e n o t h e r a	oenothera
b o s m a	bosma
s p o n d e n t	spondent
s h t e t l	shtetl
r e f l e c	reflec
p o s i t a s	positas
p a v a n o	pavano
n i g r i c a n s	nigricans
m a n g i a	mangia
b u b o	bubo
t h a l a s s o t h e r a p y	thalassotherapy
c i p l e s	ciples
g r a v e m a n	graveman
p r e o c c u p y	preoccupy
k e t t l e w e l l	kettlewell
a c a d e m i c a l	academical
m o n o p h y l e t i c	monophyletic
k u r r i	kurri
k r a n k	krank
d o u n r e a y	dounreay
d e d i c a t e d n o w	dedicatednow
s i d e s t e p p e d	sidestepped
c a u f i e l d	caufield
b a c n e t	bacnet
e l z a	elza
s t a r t s i d a	startsida
e n z y m a t i c a l l y	enzymatically
d a v i t	davit
t s c m	tscm
s o g n i	sogni
n i t r o b e n z e n e	nitrobenzene
m o n s t e r g a m e r	monstergamer
o b l i g a	obliga
b e n s c h	bensch
u n m e n t i o n a b l e s	unmentionables
p t e r y g o t a	pterygota
c u r a t i n g	curating
r o z s a	rozsa
p l o u g h m a n	ploughman
d e s t a q u e	destaque
s e r v i c e c e o	serviceceo
r e f a c t o r i n g s	refactorings
a p t e c h	aptech
s v n a d m i n	svnadmin
g o s e	gose
a p o s t r o p h e r	apostropher
f r e e s a t	freesat
s y s t m	systm
s e n s o r m a t i c	sensormatic
r f c i	rfci
f i n r g	finrg
h o k u m	hokum
h e i l i g e	heilige
s o t t e r o	sottero
p e r i o d i c a	periodica
d e m o s c e n e	demoscene
n u d s	nuds
m o n d i	mondi
b e l a s t i n g	belasting
f l a t w o r m	flatworm
o b r i g a d o	obrigado
k a r n e r	karner
v a l s a r t a n	valsartan
s t o r e d e s i g n	storedesign
p o u l i o t	pouliot
p o s t e m e r g e n c e	postemergence
m i m m s	mimms
p o l l i n	pollin
o p s i n	opsin
n r z	nrz
m s a d	msad
m a r k e t i n	marketin
w i n k e l e n	winkelen
d e l i c	delic
z a c k y	zacky
m d a y	mday
w a r r i	warri
m e t t e z	mettez
u s e s c a l e	usescale
u l t i m a s	ultimas
c o n s c i e n t i o u s n e s s	conscientiousness
b i l l a	billa
c l a n c y s	clancys
c o n n o t e a	connotea
w e i n m a n n	weinmann
p e r f e r	perfer
l o c h h e a d	lochhead
p a c h y d e r m	pachyderm
b a r e b a c k i n g	barebacking
m a r i t t i m a	marittima
h v o r d a n	hvordan
b b c a	bbca
b a s i l i o	basilio
j i m m y o	jimmyo
l o u e l l a	louella
c h e m o s p h e r e	chemosphere
r i p c o r d	ripcord
i r k t	irkt
g a m e a	gamea
f r i s u r e n	frisuren
l u c i d u m	lucidum
w j c	wjc
d o r n e y	dorney
g r a u e r	grauer
c b v	cbv
b u f f e r s i z e	buffersize
z e d i l l o	zedillo
b o r c h e r t	borchert
p a a s	paas
r o u g h a g e	roughage
c a r t o o n n e t w o r k c o m	cartoonnetworkcom
b e l l i n g e n	bellingen
u l t r a c e n t r i f u g a t i o n	ultracentrifugation
m o r c e a u	morceau
p k e y	pkey
c e l l t a g s	celltags
g r o u n d n u t s	groundnuts
f l o o r b a l l	floorball
a x o l o t l	axolotl
g e o g r a f i a	geografia
o m n	omn
n a n o w i r e	nanowire
d r a g s t r i p	dragstrip
b o d y s t y l e	bodystyle
i o r i	iori
e x s p e c t	exspect
f i l m t v	filmtv
c o l l a r o y	collaroy
i s y	isy
g u l s h a n	gulshan
f i l e n e	filene
d i b l e y	dibley
e l e k t r o n	elektron
b e s t i n g	besting
v i d e k	videk
f o r m u l a r i o	formulario
h i r a y a m a	hirayama
s p l e n d i d e	splendide
c o n a r y	conary
r u t h e r	ruther
f t y	fty
f a l k o	falko
c o r r e g i d o r	corregidor
b e g i n n	beginn
a h e n a k e w	ahenakew
m i c h c o n	michcon
c a r l e e n	carleen
o c o	oco
b r a n s t o n	branston
m o b i l o n	mobilon
b l o u g h	blough
g a m e w	gamew
l t w	ltw
a r t s c a p e	artscape
t r i v i a l i t y	triviality
f l o o r v a c	floorvac
p r o v i n c i e	provincie
g o w d y	gowdy
t r i p l y	triply
i n f o r m a s i	informasi
i t a i	itai
r o n n e	ronne
c r o a k i e s	croakies
s u p p l y l i n e	supplyline
r u k	ruk
d i s t e n t i o n	distention
c h a n g e u p	changeup
f o n e s	fones
c r o s s b r e e d	crossbreed
a b u n	abun
d e l o r a i n e	deloraine
s u n d a n e s e	sundanese
p n n e w s	pnnews
f l a m e n c a	flamenca
t h e r m o c h e m i c a l	thermochemical
n e t m i n d e r	netminder
m i c h e l i	micheli
m a r e t	maret
i k a r a	ikara
g o v e n o r	govenor
a p p l y s c a l e	applyscale
a t b i	atbi
p e r c e n t s c a l e	percentscale
m e s u r e z	mesurez
g o a t s k i n	goatskin
a i t p	aitp
y o u n g a d v e n t u r o u s	youngadventurous
a d r e n a l e c t o m y	adrenalectomy
n u m e n t r i e s r e q u e s t e d	numentriesrequested
i t d g	itdg
h o s t e n t	hostent
e n s f r	ensfr
l y s k o m	lyskom
c h i n a s t i c	chinastic
n u d d	nudd
u n m o v i n g	unmoving
p i c t u r e b o o k s	picturebooks
k u w a i t i s	kuwaitis
j e d e d i a h	jedediah
g r e y l o c k	greylock
c a h s e e	cahsee
d e a k	deak
v i l a n c u l o s	vilanculos
t u r i s m	turism
p a s s t h r u	passthru
h a u p t s e i t e	hauptseite
p o s t u l a t i n g	postulating
c a l e l l a	calella
i c o n o g r a p h i c	iconographic
o c h m a n	ochman
a c u r i a n	acurian
z e d e k i a h	zedekiah
b y s t r i c a	bystrica
s p a c e l a b	spacelab
c o w r i e	cowrie
b l a u e r	blauer
a t i k o k a n	atikokan
e i s s	eiss
u l t r a d n s	ultradns
s h i n n e d	shinned
u r m s t o n	urmston
j p e g s u b s a m p l i n g	jpegsubsampling
j p e g s m o o t h n e s s	jpegsmoothness
v a m p i r e l l a	vampirella
a r a b e s	arabes
j o k e y	jokey
l i f t m a s t e r	liftmaster
d a l g e t y	dalgety
a c c o m o d a t e d	accomodated
d u e s e n b e r g	duesenberg
w e a t h e r z o n e	weatherzone
w b g	wbg
k a t s u	katsu
d z i	dzi
b r a s s e r i e s	brasseries
t r o g	trog
r e g n i e r	regnier
j a b b e d	jabbed
s a u l n i e r	saulnier
c i r e	cire
s h a i n a	shaina
h a p t i c s	haptics
c r i b b s	cribbs
c a s s a n o	cassano
p a l o o z a	palooza
m a r k z w a r e	markzware
l a e r d a l	laerdal
i n t e l l i t y p e	intellitype
p a m p l i n	pamplin
r h i n o c o r t	rhinocort
l l a n o s	llanos
t h e i f	theif
m u t l e y	mutley
h a r i a n	harian
f l i t w i c k	flitwick
b o x c a r s	boxcars
a a r d m a n	aardman
n a m i c s	namics
f a b t e c h	fabtech
l c c c	lccc
b u l g a k o v	bulgakov
p e t r i l l i	petrilli
a n t i v i r u s i	antivirusi
l o a d l e v e l e r	loadleveler
w a l l h a c k	wallhack
f u m a r	fumar
a l l c l a s s i f i e d s	allclassifieds
r e g i s t r e e r	registreer
p o w i s	powis
c r o o n e r s	crooners
s i n a u e r	sinauer
f a s t e n a l	fastenal
b o d s f o r t h e m o d s	bodsforthemods
a r a w a k	arawak
s a m p l	sampl
a d s o r b e n t s	adsorbents
h o r a m	horam
r o c h i e	rochie
p r o c a r e	procare
g o l s o n	golson
m o s t r a n d o	mostrando
s u r e n d r a	surendra
d e w o l f	dewolf
c o u n t e r n a r c o t i c s	counternarcotics
c h a n n a	channa
i r i z a r r y	irizarry
s h o p l i f t e r	shoplifter
p o s t h u m a n	posthuman
a c c e p t a t i o n	acceptation
s o u n d d o m a i n	sounddomain
s h e r r	sherr
m s e d	msed
i c a n t	icant
d e l i n e a t o r	delineator
c i v s	civs
h e r e n c i a	herencia
t i g n a n e l l o	tignanello
f r u t a	fruta
y a l	yal
s o n i d o s	sonidos
p l u r i p o t e n t	pluripotent
b u l m a n	bulman
s e r i a l n u m b e r	serialnumber
e c o t o u r s	ecotours
h a k u n a	hakuna
o s d c	osdc
n a t i v i t i e s	nativities
k d g	kdg
j a r o s	jaros
a u t o t e s t	autotest
d i o p t e r s	diopters
p r i n d l e	prindle
l a b l e d	labled
h u d d y	huddy
t i g e	tige
p a r k h o u s e	parkhouse
c h r o m o s p h e r e	chromosphere
p h e n t e r	phenter
e s q u i n a	esquina
b r y o n y	bryony
s c h l u g	schlug
g u n i t	gunit
o h i a	ohia
a f g h a n i s	afghanis
m o n c h	monch
s u p p p o r t	suppport
p h p l i s t	phplist
s a c p	sacp
p o m e s	pomes
n o v i t i a t e	novitiate
a r g u e l l o	arguello
w a r s h a w	warshaw
r a d i o l i g a n d	radioligand
s c a v o	scavo
v e o l i a	veolia
v a l i d e	valide
s e s a	sesa
s l i s t	slist
h y p e r t h y r o i d	hyperthyroid
v s f	vsf
s i d e a r m	sidearm
c i s v	cisv
c o c k e r e l l	cockerell
b u s n	busn
p r p s	prps
v i n a y a k	vinayak
j o h a n n e s s e n	johannessen
r e z o	rezo
h a r d w e a r i n g	hardwearing
r e n m e i	renmei
f r o n t s t r e t c h	frontstretch
d i l f e r	dilfer
c h o t e a u	choteau
c a t f i g h t i n g	catfighting
m b a b a n e	mbabane
h u m o u r e d	humoured
g o m s	goms
h a g o	hago
f r a c t i o n a l l y	fractionally
b e a u t y f u l	beautyful
a l l p o e t r y	allpoetry
m a r e e b a	mareeba
t u n e c a s t	tunecast
m i n t a	minta
h u g h s	hughs
s f b c	sfbc
y h v h	yhvh
w a m e g o	wamego
t r a x i o n	traxion
f r o e b e l	froebel
b r a m a n	braman
a g m k	agmk
s u m m i t v i l l e	summitville
h e n h o u s e	henhouse
c h e t t y	chetty
b l a s c h k e	blaschke
f e e d i n g s t u f f s	feedingstuffs
p o w e r s t r e a m	powerstream
k a l o r a m a	kalorama
h u n g a r i a	hungaria
a d o r	ador
p a n a m e r a	panamera
d a m p e n e r	dampener
y e l l o w m a n	yellowman
l i a t r i s	liatris
t a b e l l e n	tabellen
n y g r e n	nygren
d e a s y	deasy
w e n g e	wenge
t h u m b e l i n a	thumbelina
s c h u e l e r	schueler
l e c t u s	lectus
n a z a r e n o	nazareno
i n d u s t r i a l e s	industriales
e t h n o c u l t u r a l	ethnocultural
r e g i s t r a d o	registrado
w a i r o a	wairoa
n o v a c k	novack
l o n z a	lonza
w a u k e e	waukee
e c u a d o r e a n	ecuadorean
o f f e r e e	offeree
i d o l i z e d	idolized
i n d u s t r i a l i z i n g	industrializing
y a l e t o w n	yaletown
v m s t a t	vmstat
p p r u n e	pprune
g f o	gfo
c f s c	cfsc
a s s i s t e n t	assistent
s a l v a t o r	salvator
p s y c h o l o g i c	psychologic
j f s u t i l s	jfsutils
t u r i s t	turist
u n t a e t	untaet
m i c r o a l g a e	microalgae
b u l l f i g h t e r	bullfighter
n u m b e g i n n i n g	numbeginning
n e a g l e	neagle
i s e t	iset
c u l o t t e s	culottes
b r e a t h n a c h	breathnach
b i r d i e d	birdied
c o m i n t e r n	comintern
p u s h c a r t	pushcart
e n c r o s s	encross
f o r t u y n	fortuyn
c r i p e s	cripes
c a b o o d l e	caboodle
s c h a u m s	schaums
p o k i e	pokie
m o u s e y	mousey
i w m i	iwmi
d i n n	dinn
t u r i s t i c i	turistici
c o m b i n e r s	combiners
b u n c o	bunco
c y p i o n a t e	cypionate
c h o l e	chole
p o r t f a s t	portfast
p y a t t	pyatt
k a r m e l	karmel
p a g e b a c k	pageback
g r e e n b e r g e r	greenberger
t e x t m a t e	textmate
m o x i f l o x a c i n	moxifloxacin
m o n t i e l	montiel
z a m m i t	zammit
s p r i n t b o o k s	sprintbooks
i w e a l a	iweala
g a r o	garo
c r a m s e s s i o n	cramsession
a s t c	astc
m y e l o p r o l i f e r a t i v e	myeloproliferative
h f l	hfl
r u s t s	rusts
e r t s	erts
c h a l i c e s	chalices
m o v i e b o x	moviebox
f i o r e n t i n i	fiorentini
f o u r n i t	fournit
u t r i t i o n	utrition
d e b o	debo
t e r a g r i d	teragrid
m a i l s p e e d	mailspeed
a p r e n d a	aprenda
a n t i t a n k	antitank
t i e b a c k	tieback
p r e j u d g e	prejudge
n z c i t y	nzcity
b u l a c a n	bulacan
v i e r l i n g	vierling
p a n t o m i m e t i c	pantomimetic
p h o t o b o o k s	photobooks
q e w	qew
c r e m a t i o n s	cremations
r e p a i r m a s t e r	repairmaster
i o d i n a t e d	iodinated
a g r e i n g	agreing
f e i l d i n g	feilding
w w w a o l	wwwaol
r i v u l e t	rivulet
n o b o d y s	nobodys
g a k i c	gakic
w o o d s t o w n	woodstown
y t o	yto
u l v e r s t o n e	ulverstone
m e n a s h e	menashe
s e e t h e d	seethed
g e e s t	geest
t e m p l	templ
g i o u s	gious
o r r e l l	orrell
e h v	ehv
o p m o d e	opmode
c r a k s	craks
a e r o n a u t	aeronaut
a c e t y l s a l i c y l i c	acetylsalicylic
l a t i n o a m e r i c a n o	latinoamericano
g a l l i o n	gallion
g a u r i	gauri
e t r u r i a	etruria
s a i s o n s	saisons
d i s t r i c t i n g	districting
w o r l d m a t e	worldmate
t t c n	ttcn
c o n s t a n t i u s	constantius
a n d y t	andyt
s y m p h y s o d o n	symphysodon
r e s t y l e d	restyled
o n s d a g	onsdag
m a s u m i	masumi
e d a c	edac
c i n i o	cinio
r e a d i	readi
g o o d w a y	goodway
b e a t f r e a x	beatfreax
s u b a g e n t	subagent
l o c h g e l l y	lochgelly
d y f f r y n	dyffryn
c u l a r	cular
p n e w	pnew
l a f f e r	laffer
p r o s e l y t i z e	proselytize
g a l b r e t h	galbreth
c h o r o	choro
a s i a s e x	asiasex
s c r a p p l e	scrapple
t e n d e r f o o t	tenderfoot
n e t w o s i x	netwosix
s h o e h o r n	shoehorn
p r i n t m a s t e r	printmaster
f o r e l	forel
c r e a s o u r c e	creasource
r e v a l u a t i o n s	revaluations
m c g a u r a n	mcgauran
g a b b e h	gabbeh
s h a n k m a n	shankman
h i s t o r i o g r a p h i c a l	historiographical
g e b o r e n	geboren
s t a u n c h e s t	staunchest
g r i n b e r g	grinberg
i n d e x i n d e x	indexindex
a u d i o l i n e	audioline
s k d	skd
d a v o r	davor
s m e a g o l	smeagol
j a c k a l o p e	jackalope
y v e l i n e s	yvelines
v e r h o e f	verhoef
b l a h a	blaha
b e r g l a n d	bergland
n o r a d r e n e r g i c	noradrenergic
v a l e r i y	valeriy
d r y c l e a n e r s	drycleaners
r e y n o s a	reynosa
p r i c e s t o r m	pricestorm
l i b a	liba
l e s s m a n	lessman
a b l o y	abloy
g l i n k a	glinka
c h a r l e b o i s	charlebois
j a f f e e	jaffee
d a r r a h	darrah
h p l i p	hplip
s e n t i	senti
l e w i t t	lewitt
t r a j e t	trajet
s a r a l a n d	saraland
b u r d e k i n	burdekin
